Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1105	Wind	A	0302	Knoengrugh	D88A875-3	 	Ph Ri Wa 		512	VVar	G7 V M6 V M4 V	{ -1 }	(A75-3)	[6731]	BCe	9	-1050
1201	Wind	A	0302	Knoengrugh	X88A878-1	 	Ph Ri Wa 	B	612	VVar	G7 V M6 V M4 V	{ -1 }	(A76-1)	[7774]	BCe	9	-420
1199	Wind	A	0302	Knoengrugh	X88A873-0	 	Ph Ri Wa 		312	Wild	G7 V M6 V M4 V	{ -1 }	(A78+1)	[5761]	BCe	9	560
1508	Wind	A	0302	Knoengrugh	X88A89B-0	 	Ph Ri Wa 		312	Wild	G7 V M6 V M4 V	{ -1 }	(A77+1)	[5763]	BCe	9	490
1900	Wind	A	0302	Knoengrugh	E88A697-3	 	Ni Ri Wa 		912	Wild	G7 V M6 V M4 V	{ -2 }	(A53-1)	[2473]	BC	9	-150

1105	Wind	A	0310	Knoerorr	A310400-D	 	Ni 		816	VVar	M1 V M2 V	{ 2 }	(D35-2)	[1618]	B	18	-390
1201	Wind	A	0310	Knoerorr	X310000-D	 	Di 		016	VVar	M1 V M2 V	{ -1 }	(D00+2)	[0000]	B	18	26
1199	Wind	A	0310	Knoerorr	X310000-D	 	Di 		016	Wild	M1 V M2 V	{ -1 }	(D00-5)	[0000]	B	18	-65
1508	Wind	A	0310	Knoerorr	X310000-D	 	Di 		016	Wild	M1 V M2 V	{ -1 }	(D00-1)	[0000]	B	18	-13
1900	Wind	A	0310	Knoerorr	X310000-D	 	Di 		016	Wild	M1 V M2 V	{ -1 }	(D00+1)	[0000]	B	18	13

1105	Wind	M	0336	Ourrezuekh	B568675-9	 	Ag Ri Ni 		717	VNgC	F9 V M3 V	{ 2 }	(G56+1)	[4837]	BC	16	480
1201	Wind	M	0336	Ourrezuekh	D568657-7	 	Ag Ri Ni 		817	VNgC	F9 V M3 V	{ -1 }	(850-3)	[B574]	BC	16	-120
1199	Wind	M	0336	Ourrezuekh	D56868B-3	 	Ag Ri Ni 		417	Wild	F9 V M3 V	{ -1 }	(851+3)	[8591]	BC	16	120
1508	Wind	M	0336	Ourrezuekh	D568644-4	 	Ag Ri Ni 		517	Wild	F9 V M3 V	{ -1 }	(852-1)	[A568]	BC	16	-80
1900	Wind	M	0336	Ourrezuekh	C568374-8	 	Lo 		917	Wild	F9 V M3 V	{ -2 }	(G20-1)	[3158]	B	16	-32

1105	Wind	M	0338	Uekotoeaerrar	E579425-5	 	Ni 		506	VNgC	G3 V M1 V	{ -3 }	(631-5)	[2133]	B	14	-90
1201	Wind	M	0338	Uekotoeaerrar	X57947C-3	 	Ni 	B	306	VNgC	G3 V M1 V	{ -3 }	(632-2)	[6147]	B	14	-72
1199	Wind	M	0338	Uekotoeaerrar	X579000-3	 	Di 		006	Wild	G3 V M1 V	{ -3 }	(600+4)	[0000]	B	14	24
1508	Wind	M	0338	Uekotoeaerrar	X579000-3	 	Di 		006	Wild	G3 V M1 V	{ -3 }	(600+4)	[0000]	B	14	24
1900	Wind	M	0338	Uekotoeaerrar	X579000-3	 	Di 		006	Wild	G3 V M1 V	{ -3 }	(600+2)	[0000]	B	14	12

1105	Wind	A	0402	Genfoghudzuks	B56667A-5	 	Ag Ri Ni 		900	VVar	F4 V	{ 1 }	(855+3)	[8777]	BC	9	600
1201	Wind	A	0402	Genfoghudzuks	D5667A9-5	 	Ag Ri 		100	VVar	F4 V	{ 0 }	(866-3)	[4731]	BC	9	-864
1199	Wind	A	0402	Genfoghudzuks	D566653-0	 	Ag Ri Ni 		500	Wild	F4 V	{ -1 }	(852-2)	[3573]	BC	9	-160
1508	Wind	A	0402	Genfoghudzuks	D5666AA-0	 	Ag Ri Ni 		400	Wild	F4 V	{ -1 }	(850+2)	[8561]	BC	9	80
1900	Wind	A	0402	Genfoghudzuks	E566643-1	 	Ag Ri Ni 		900	Wild	F4 V	{ -1 }	(854+1)	[7561]	BC	9	160

1105	Wind	A	0403	Koeguksue	E569574-7	 	Ni Pr 		905	VVar	G7 V	{ -3 }	(741-5)	[3235]	Bc	14	-140
1201	Wind	A	0403	Koeguksue	X56957A-6	 	Ni Pr 	B	505	VVar	G7 V	{ -3 }	(740-1)	[1259]	Bc	14	-28
1199	Wind	A	0403	Koeguksue	X56958A-1	 	Ni Pr 		205	Wild	G7 V	{ -3 }	(740-2)	[5261]	Bc	14	-56
1508	Wind	A	0403	Koeguksue	X569555-3	 	Ni Pr 		305	Wild	G7 V	{ -3 }	(740-4)	[7274]	Bc	14	-112
1900	Wind	A	0403	Koeguksue	X569577-3	 	Ni Pr 		405	Wild	G7 V	{ -3 }	(743-2)	[1291]	Bc	14	-168

1105	Wind	A	0407	Luaenak	CA9A622-6	 	Ni Oc 		916	VVar	F1 V M3 V	{ -1 }	(853-5)	[2512]	B	11	-600
1201	Wind	A	0407	Luaenak	EA9A88B-4	 	Oc Ph Pi 	B	116	VVar	F1 V M3 V	{ -2 }	(874-4)	[4651]	BDe	11	-896
1199	Wind	A	0407	Luaenak	EA9A000-4	 	Di Oc Pi 		016	Wild	F1 V M3 V	{ -3 }	(800+4)	[0000]	BD	11	32
1508	Wind	A	0407	Luaenak	EA9A000-4	 	Di Oc 		016	Wild	F1 V M3 V	{ -3 }	(800+1)	[0000]	B	11	8
1900	Wind	A	0407	Luaenak	EA9A000-4	 	Di Oc 		016	Wild	F1 V M3 V	{ -3 }	(800-5)	[0000]	B	11	-40

1105	Wind	E	0411	Zidzurz	B420778-9	 	De He Na Pi Po 		402	VVar	K0 V	{ 1 }	(B6A+1)	[7859]	BD	10	660
1201	Wind	E	0411	Zidzurz	X420000-9	 	De He Di Na Pi Po 		002	VVar	K0 V	{ -2 }	(B00+1)	[0000]	BD	10	11
1199	Wind	E	0411	Zidzurz	X420000-9	 	De He Di Na Pi Po 		002	Wild	K0 V	{ -2 }	(B00-4)	[0000]	BD	10	-44
1508	Wind	E	0411	Zidzurz	X420000-9	 	De He Di Po 		002	Wild	K0 V	{ -2 }	(B00-3)	[0000]	B	10	-33
1900	Wind	E	0411	Zidzurz	X420000-9	 	De He Di Po 		002	Wild	K0 V	{ -2 }	(B00+1)	[0000]	B	10	11

1105	Wind	E	0413	Gzoengsuerr	X571532-5	 	He Ni 	R	511	VVar	G7 V	{ -3 }	(741-5)	[1211]	B	6	-140
1201	Wind	E	0413	Gzoengsuerr	X571515-4	 	He Ni 		311	VVar	G7 V	{ -3 }	(740+1)	[6264]	B	6	28
1199	Wind	E	0413	Gzoengsuerr	X571000-4	 	Di He 		011	Wild	G7 V	{ -3 }	(700+3)	[0000]	B	6	21
1508	Wind	E	0413	Gzoengsuerr	X571000-4	 	Di He 		011	Wild	G7 V	{ -3 }	(700+1)	[0000]	B	6	7
1900	Wind	E	0413	Gzoengsuerr	X571000-4	 	Di He 		011	Wild	G7 V	{ -3 }	(700+3)	[0000]	B	6	21

1105	Wind	E	0414	Gaedueng	B9AA356-D	 	Fl Lo 		402	VVar	M5 III	{ 2 }	(722+1)	[254C]	B	13	28
1201	Wind	E	0414	Gaedueng	X9AA000-D	 	Di Fl 		002	VVar	M5 III	{ -1 }	(700+1)	[0000]	B	13	7
1199	Wind	E	0414	Gaedueng	X9AA000-D	 	Di Fl 		002	Wild	M5 III	{ -1 }	(700+1)	[0000]	B	13	7
1508	Wind	E	0414	Gaedueng	X9AA000-D	 	Di Fl 		002	Wild	M5 III	{ -1 }	(700-3)	[0000]	B	13	-21
1900	Wind	E	0414	Gaedueng	X9AA000-D	 	Di Fl 		002	Wild	M5 III	{ -1 }	(700-3)	[0000]	B	13	-21

1105	Wind	M	0436	Sotonuklloerr	C96877A-4	 	Ag Ri 		816	VNgC	F8 V M5 V	{ 1 }	(967+3)	[9876]	BC	14	1134
1201	Wind	M	0436	Sotonuklloerr	E968775-4	 	Ag Ri 	B	916	VNgC	F8 V M5 V	{ 0 }	(965-4)	[4755]	BC	14	-1080
1199	Wind	M	0436	Sotonuklloerr	E9687BD-0	 	Ag Ri 		416	Wild	F8 V M5 V	{ 0 }	(965-2)	[5731]	BC	14	-540
1508	Wind	M	0436	Sotonuklloerr	E96877B-1	 	Ag Ri 		516	Wild	F8 V M5 V	{ 0 }	(966-1)	[6751]	BC	14	-324
1900	Wind	M	0436	Sotonuklloerr	C96867B-4	 	Ag Ri Ni 		216	Wild	F8 V M5 V	{ 0 }	(953-1)	[5692]	BC	14	-135

1105	Wind	M	0437	Sueknazaerrg	E545400-8	 	Ni Pa 		204	VNgC	F1 V M0 V	{ -3 }	(A31-5)	[1113]	Bc	15	-150
1201	Wind	M	0437	Sueknazaerrg	X545477-7	 	Ni Pa 		204	VNgC	F1 V M0 V	{ -3 }	(632+1)	[7167]	Bc	15	36
1199	Wind	M	0437	Sueknazaerrg	X545000-7	 	Di 		004	Wild	F1 V M0 V	{ -3 }	(600+2)	[0000]	B	15	12
1508	Wind	M	0437	Sueknazaerrg	X545000-7	 	Di 		004	Wild	F1 V M0 V	{ -3 }	(600+1)	[0000]	B	15	6
1900	Wind	M	0437	Sueknazaerrg	X545000-7	 	Di 		004	Wild	F1 V M0 V	{ -3 }	(600+1)	[0000]	B	15	6

1105	Wind	M	0438	Kuerrughknoul	A657566-A	 	Ag Ga Ni 		820	VNgC	F0 V	{ 2 }	(946+1)	[4749]	BC	10	216
1201	Wind	M	0438	Kuerrughknoul	B657538-5	 	Ag Ga Ni 		420	VNgC	F0 V	{ 0 }	(742-1)	[5523]	BC	10	-56
1199	Wind	M	0438	Kuerrughknoul	B657413-6	 	Ga Ni Pa 		220	Wild	F0 V	{ -1 }	(731+1)	[5337]	Bc	10	21
1508	Wind	M	0438	Kuerrughknoul	B65747A-7	 	Ga Ni Pa 		120	Wild	F0 V	{ -1 }	(732-1)	[5388]	Bc	10	-42
1900	Wind	M	0438	Kuerrughknoul	A657996-B	 	Ga Hi 		520	Wild	F0 V	{ 3 }	(985+2)	[CC49]	BE	10	720

1105	Wind	M	0440	Kfoenuerrgag	B544500-B	 	Ag Ni 		205	VNgC	F1 V M6 V	{ 3 }	(C47-1)	[1816]	BC	10	-336
1201	Wind	M	0440	Kfoenuerrgag	X544452-0	 	Ni Pa 	B	505	VNgC	F1 V M6 V	{ -3 }	(730-2)	[2191]	Bc	10	-42
1199	Wind	M	0440	Kfoenuerrgag	X544000-0	 	Ba 		005	Wild	F1 V M6 V	{ -3 }	(700+4)	[0000]	B	10	28
1508	Wind	M	0440	Kfoenuerrgag	X544000-0	 	Ba 		005	Wild	F1 V M6 V	{ -3 }	(700+3)	[0000]	B	10	21
1900	Wind	M	0440	Kfoenuerrgag	B544520-A	 	Ag Ni 		405	Wild	F1 V M6 V	{ 2 }	(C48-3)	[4755]	BC	10	-1152

1105	Wind	A	0501	Ksuthakhful	C787400-5	 	Ga Ni Pa 		102	VVar	F9 V M1 V	{ -2 }	(631-5)	[1211]	Bc	7	-90
1201	Wind	A	0501	Ksuthakhful	E787133-4	 	Ga Lo 	B	802	VVar	F9 V M1 V	{ -3 }	(600-2)	[2161]	B	7	-12
1199	Wind	A	0501	Ksuthakhful	E787000-4	 	Di Ga 		002	Wild	F9 V M1 V	{ -3 }	(600+3)	[0000]	B	7	18
1508	Wind	A	0501	Ksuthakhful	E787000-4	 	Di Ga 		002	Wild	F9 V M1 V	{ -3 }	(600-1)	[0000]	B	7	-6
1900	Wind	A	0501	Ksuthakhful	E787000-4	 	Di Ga 		002	Wild	F9 V M1 V	{ -3 }	(600-1)	[0000]	B	7	-6

1105	Wind	A	0502	Goeghfoedh	A8C7510-D	 	Fl Ni 		502	VVar	M3 V	{ 1 }	(945-3)	[1618]	B	5	-540
1201	Wind	A	0502	Goeghfoedh	X8C7000-D	 	Di Fl 		002	VVar	M3 V	{ -1 }	(900+2)	[0000]	B	5	18
1199	Wind	A	0502	Goeghfoedh	X8C7000-D	 	Di Fl 		002	Wild	M3 V	{ -1 }	(900+4)	[0000]	B	5	36
1508	Wind	A	0502	Goeghfoedh	X8C7000-D	 	Di Fl 		002	Wild	M3 V	{ -1 }	(900+2)	[0000]	B	5	18
1900	Wind	A	0502	Goeghfoedh	X8C7000-D	 	Di Fl 		002	Wild	M3 V	{ -1 }	(900+1)	[0000]	B	5	9

1105	Wind	A	0506	Kanagheg	C435421-6	 	Ni 		312	VVar	G0 V	{ -2 }	(631-5)	[1212]	B	10	-90
1201	Wind	A	0506	Kanagheg	X435000-6	 	Di 		012	VVar	G0 V	{ -3 }	(600+5)	[0000]	B	10	30
1199	Wind	A	0506	Kanagheg	X435000-6	 	Di 		012	Wild	G0 V	{ -3 }	(600+1)	[0000]	B	10	6
1508	Wind	A	0506	Kanagheg	X435000-6	 	Di 		012	Wild	G0 V	{ -3 }	(600+2)	[0000]	B	10	12
1900	Wind	A	0506	Kanagheg	X435000-6	 	Di 		012	Wild	G0 V	{ -3 }	(600+5)	[0000]	B	10	30

1105	Wind	A	0510	Gakhguekhs	A422877-B	 	He Na Pi Po Ph 		204	VVar	F9 V G9 V M4 V	{ 2 }	(E7C+2)	[8A5B]	BDe	12	2352
1201	Wind	A	0510	Gakhguekhs	X422000-B	 	Di He Na Pi Po 		004	VVar	F9 V G9 V M4 V	{ -1 }	(E00+4)	[0000]	BD	12	56
1199	Wind	A	0510	Gakhguekhs	X422000-B	 	Di He Na Pi Po 		004	Wild	F9 V G9 V M4 V	{ -1 }	(E00+2)	[0000]	BD	12	28
1508	Wind	A	0510	Gakhguekhs	X422000-B	 	Di He Po 		004	Wild	F9 V G9 V M4 V	{ -1 }	(E00-2)	[0000]	B	12	-28
1900	Wind	A	0510	Gakhguekhs	X422000-B	 	Di He Po 		004	Wild	F9 V G9 V M4 V	{ -1 }	(E00-4)	[0000]	B	12	-56

1105	Wind	E	0513	Idzaae	C400432-7	 	Ni Va 		117	VVar	M2 V M5 V	{ -2 }	(631-5)	[1213]	B	17	-90
1201	Wind	E	0513	Idzaae	X400000-7	 	Di Va 		017	VVar	M2 V M5 V	{ -3 }	(600+5)	[0000]	B	17	30
1199	Wind	E	0513	Idzaae	X400000-7	 	Di Va 		017	Wild	M2 V M5 V	{ -3 }	(600-2)	[0000]	B	17	-12
1508	Wind	E	0513	Idzaae	X400000-7	 	Di Va 		017	Wild	M2 V M5 V	{ -3 }	(600+1)	[0000]	B	17	6
1900	Wind	E	0513	Idzaae	X400000-7	 	Di Va 		017	Wild	M2 V M5 V	{ -3 }	(600+4)	[0000]	B	17	24

1105	Wind	M	0534	Aghzouzknae	E6958AC-5	 	Pa Pi Ph 	A	917	VNgC	F1 V M7 V F1 V	{ -2 }	(A75+1)	[B688]	BcDe	19	350
1201	Wind	M	0534	Aghzouzknae	X695954-5	 	Hi Pi 	B	117	VNgC	F1 V M7 V F1 V	{ -1 }	(A86-4)	[684A]	BDE	19	-1920
1199	Wind	M	0534	Aghzouzknae	X69587A-0	 	Pa Pi Ph 		517	Wild	F1 V M7 V F1 V	{ -2 }	(A70+2)	[8671]	BcDe	19	140
1508	Wind	M	0534	Aghzouzknae	X695888-0	 	Pa Pi Ph 		617	Wild	F1 V M7 V F1 V	{ -2 }	(A75-1)	[7643]	BcDe	19	-350
1900	Wind	M	0534	Aghzouzknae	X695899-1	 	Pa Pi Ph 		517	Wild	F1 V M7 V F1 V	{ -2 }	(A79-1)	[8661]	BcDe	19	-630

1105	Wind	A	0605	Zuzukhgzuen	B68948A-7	 	Ni 		815	VVar	F1 V M4 V	{ -1 }	(632+1)	[6379]	B	16	36
1201	Wind	A	0605	Zuzukhgzuen	D689475-6	 	Ni 		515	VVar	F1 V M4 V	{ -3 }	(630-1)	[8152]	B	16	-18
1199	Wind	A	0605	Zuzukhgzuen	D689000-6	 	Di 		015	Wild	F1 V M4 V	{ -3 }	(600-3)	[0000]	B	16	-18
1508	Wind	A	0605	Zuzukhgzuen	D689000-6	 	Di 		015	Wild	F1 V M4 V	{ -3 }	(600-2)	[0000]	B	16	-12
1900	Wind	A	0605	Zuzukhgzuen	D689000-6	 	Di 		015	Wild	F1 V M4 V	{ -3 }	(600-2)	[0000]	B	16	-12

1105	Wind	A	0606	Gokal	E598778-5	 	Ag Pi 		605	VVar	F0 V M3 V	{ -1 }	(966-1)	[7655]	BCD	11	-324
1201	Wind	A	0606	Gokal	X598777-5	 	Ag Pi 		705	VVar	F0 V M3 V	{ -1 }	(963-1)	[3664]	BCD	11	-162
1199	Wind	A	0606	Gokal	X598000-5	 	Di Pi 		005	Wild	F0 V M3 V	{ -3 }	(900+2)	[0000]	BD	11	18
1508	Wind	A	0606	Gokal	X598000-5	 	Di 		005	Wild	F0 V M3 V	{ -3 }	(900+3)	[0000]	B	11	27
1900	Wind	A	0606	Gokal	B598675-9	 	Ag Ni 		205	Wild	F0 V M3 V	{ 1 }	(E53+3)	[6747]	BC	11	630

1105	Wind	A	0608	Gvaefarr	D311687-7	 	Ic Na Ni 		904	VVar	K9 V	{ -3 }	(851-3)	[6357]	B	12	-120
1201	Wind	A	0608	Gvaefarr	X311000-7	 	Di Ic Na 		004	VVar	K9 V	{ -3 }	(800-5)	[0000]	B	12	-40
1199	Wind	A	0608	Gvaefarr	X311000-7	 	Di Ic Na 		004	Wild	K9 V	{ -3 }	(800-1)	[0000]	B	12	-8
1508	Wind	A	0608	Gvaefarr	X311000-7	 	Di Ic 		004	Wild	K9 V	{ -3 }	(800-1)	[0000]	B	12	-8
1900	Wind	A	0608	Gvaefarr	X311000-7	 	Di Ic 		004	Wild	K9 V	{ -3 }	(800+1)	[0000]	B	12	8

1105	Wind	A	0609	Laekhue	B64658B-6	 	Ag Ni 		613	VVar	K5 V	{ 0 }	(744+2)	[7578]	BC	13	224
1201	Wind	A	0609	Laekhue	D646552-5	 	Ag Ni 		413	VVar	K5 V	{ -2 }	(744-1)	[7337]	BC	13	-112
1199	Wind	A	0609	Laekhue	D646000-5	 	Di 		013	Wild	K5 V	{ -3 }	(700+1)	[0000]	B	13	7
1508	Wind	A	0609	Laekhue	D646000-5	 	Di 		013	Wild	K5 V	{ -3 }	(700-1)	[0000]	B	13	-7
1900	Wind	A	0609	Laekhue	C646875-3	 	Pa Pi Ph 		513	Wild	K5 V	{ -1 }	(77A-3)	[8752]	BcDe	13	-1470

1105	Wind	A	0610	Aengzothokh	E000752-8	 	As Va Na Pi 		505	VVar	M0 V M2 V	{ -2 }	(E66-5)	[3514]	BD	10	-2520
1201	Wind	A	0610	Aengzothokh	X000000-8	 	As Va Di Na Pi 		005	VVar	M0 V M2 V	{ -3 }	(E00+1)	[0000]	BD	10	14
1199	Wind	A	0610	Aengzothokh	X000000-8	 	As Va Di Na Pi 		005	Wild	M0 V M2 V	{ -3 }	(E00-1)	[0000]	BD	10	-14
1508	Wind	A	0610	Aengzothokh	X000000-8	 	As Va Di 		005	Wild	M0 V M2 V	{ -3 }	(E00-4)	[0000]	B	10	-56
1900	Wind	A	0610	Aengzothokh	X000000-8	 	As Va Di 		005	Wild	M0 V M2 V	{ -3 }	(E00+2)	[0000]	B	10	28

1105	Wind	E	0611	Zakhlluekh	B302200-9	 	Ic Va Lo 		610	VVar	M3 V	{ 0 }	(510-4)	[1214]	B	7	-20
1201	Wind	E	0611	Zakhlluekh	X302000-9	 	Di Ic Va 		010	VVar	M3 V	{ -2 }	(500-1)	[0000]	B	7	-5
1199	Wind	E	0611	Zakhlluekh	X302000-9	 	Di Ic Va 		010	Wild	M3 V	{ -2 }	(500-3)	[0000]	B	7	-15
1508	Wind	E	0611	Zakhlluekh	X302000-9	 	Di Ic Va 		010	Wild	M3 V	{ -2 }	(500-3)	[0000]	B	7	-15
1900	Wind	E	0611	Zakhlluekh	X302000-9	 	Di Ic Va 		010	Wild	M3 V	{ -2 }	(500+1)	[0000]	B	7	5

1105	Wind	M	0633	Ngavi	E645430-5	 	Ni Pa 		620	VNgC	F7 V	{ -3 }	(631-5)	[1111]	Bc	11	-90
1201	Wind	M	0633	Ngavi	X645421-1	 	Ni Pa 	B	420	VNgC	F7 V	{ -3 }	(630-1)	[2163]	Bc	11	-18
