Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1157	Itvi	M	0131	Blatlensh	X373000-2	 	Di 		007	Wild	F9 V M5 D	{ -3 }	(B00-3)	[0000]	B	0	-33
1508	Itvi	M	0131	Blatlensh	X373000-2	 	Di 		007	Wild	F9 V M5 D	{ -3 }	(B00+3)	[0000]	B	0	33
1900	Itvi	M	0131	Blatlensh	X373000-2	 	Di 		007	Wild	F9 V M5 D	{ -3 }	(B00-2)	[0000]	B	0	-22

1105	Itvi	M	0135	Iklzhdevl	C410886-A	 	Na Pi Ph 		504	Zh	F6 V	{ 0 }	(978+1)	[]	BDe	0	0
1201	Itvi	M	0135	Iklzhdevl	X410000-A	 	Di Na Pi 		004	Zh	F6 V	{ -1 }	(900+1)	[0000]	BD	0	9
1157	Itvi	M	0135	Iklzhdevl	X410000-A	 	Di Na Pi 		004	Wild	F6 V	{ -1 }	(900+1)	[0000]	BD	0	9
1508	Itvi	M	0135	Iklzhdevl	X410000-A	 	Di 		004	Wild	F6 V	{ -1 }	(900+1)	[0000]	B	0	9
1900	Itvi	M	0135	Iklzhdevl	X410000-A	 	Di 		004	Wild	F6 V	{ -1 }	(900+1)	[0000]	B	0	9

1105	Itvi	M	0136	Zhdedipens	C130422-A	 	De Ni Po 	U	517	Zh	G8 V M3 V	{ 0 }	(F31+5)	[]	B	0	0
1201	Itvi	M	0136	Zhdedipens	X130000-A	 	De Di Po 		017	Zh	G8 V M3 V	{ -1 }	(F00-4)	[0000]	B	0	-60
1157	Itvi	M	0136	Zhdedipens	X130000-A	 	De Di Po 		017	Wild	G8 V M3 V	{ -1 }	(F00+1)	[0000]	B	0	15
1508	Itvi	M	0136	Zhdedipens	X130000-A	 	De Di Po 		017	Wild	G8 V M3 V	{ -1 }	(F00+1)	[0000]	B	0	15
1900	Itvi	M	0136	Zhdedipens	X130000-A	 	De Di Po 		017	Wild	G8 V M3 V	{ -1 }	(F00+3)	[0000]	B	0	45

1105	Itvi	M	0138	Brievltliabl	D664440-2	 	Ni Pa 		200	Zh	F1 V	{ 0 }	(635-3)	[]	Bc	0	0
1201	Itvi	M	0138	Brievltliabl	X664430-0	 	Ni Pa 	B	200	Zh	F1 V	{ -3 }	(632+3)	[6191]	Bc	0	108
1157	Itvi	M	0138	Brievltliabl	X664443-0	 	Ni Pa 		100	Wild	F1 V	{ -3 }	(630-2)	[3175]	Bc	0	-36
1508	Itvi	M	0138	Brievltliabl	X664456-0	 	Ni Pa 		200	Wild	F1 V	{ -3 }	(632+1)	[1141]	Bc	0	36
1900	Itvi	M	0138	Brievltliabl	X66449A-0	 	Ni Pa 		300	Wild	F1 V	{ -3 }	(630+1)	[1151]	Bc	0	18

1105	Itvi	M	0139	Itsipiazekr	C7B6000-0	 	Ba Fl 	U	007	Zh	M0 V M8 V	{ 0 }	(900-2)	[]	B	0	0
1201	Itvi	M	0139	Itsipiazekr	X7B6000-0	 	Ba Fl 		007	Zh	M0 V M8 V	{ -3 }	(900+4)	[0000]	B	0	36
1157	Itvi	M	0139	Itsipiazekr	X7B6000-0	 	Ba Fl 		007	Wild	M0 V M8 V	{ -3 }	(900-3)	[0000]	B	0	-27
1508	Itvi	M	0139	Itsipiazekr	X7B6000-0	 	Ba Fl 		007	Wild	M0 V M8 V	{ -3 }	(900+1)	[0000]	B	0	9
1900	Itvi	M	0139	Itsipiazekr	X7B6000-0	 	Ba Fl 		007	Wild	M0 V M8 V	{ -3 }	(900+2)	[0000]	B	0	18

1105	Itvi	A	0202	Dredro	A300420-B	 	Ni Va 		410	Zh	M0 V	{ 0 }	(A34+2)	[]	B	0	0
1157	Itvi	A	0202	Dredro	A300421-9	 	Ni Va 		210	Wild	M0 V	{ 0 }	(A33+1)	[9455]	B	0	90
1508	Itvi	A	0202	Dredro	A300446-A	 	Ni Va 		110	Wild	M0 V	{ 1 }	(A34+1)	[2518]	B	0	120
1201	Itvi	A	0202	Dredro	X300000-A	 	Di Va 		010	Wild	M0 V	{ -1 }	(A00+1)	[0000]	B	0	10
1900	Itvi	A	0202	Dredro	X300000-A	 	Di Va 		010	Wild	M0 V	{ -1 }	(A00-1)	[0000]	B	0	-10

1105	Itvi	A	0203	Dralflo	A788552-9	 	Ag Pr Ni 		106	Zh	F6 V M8 D	{ 0 }	(E46-3)	[]	BcC	0	0
1157	Itvi	A	0203	Dralflo	A788433-6	 	Ni Pa 		506	Wild	F6 V M8 D	{ -1 }	(832-3)	[4357]	Bc	0	-144
1508	Itvi	A	0203	Dralflo	A788400-8	 	Ni Pa 		406	Wild	F6 V M8 D	{ -1 }	(E31-3)	[8398]	Bc	0	-126
1201	Itvi	A	0203	Dralflo	C788451-7	 	Ni Pa 		306	Wild	F6 V M8 D	{ -2 }	(831+2)	[7255]	Bc	0	48
1900	Itvi	A	0203	Dralflo	A788434-8	 	Ni Pa 		506	Wild	F6 V M8 D	{ -1 }	(E33+3)	[3376]	Bc	0	378

1105	Itvi	A	0208	Eddents	C8A9565-8	 	Fl Ni 		402	Zh	M5 V M5 D	{ 0 }	(742+3)	[]	B	0	0
1157	Itvi	A	0208	Eddents	X8A9000-8	 	Di Fl 		002	Wild	M5 V M5 D	{ -3 }	(700-2)	[0000]	B	0	-14
1508	Itvi	A	0208	Eddents	X8A9000-8	 	Di Fl 		002	Wild	M5 V M5 D	{ -3 }	(700+1)	[0000]	B	0	7
1201	Itvi	A	0208	Eddents	X8A9000-8	 	Di Fl 		002	Wild	M5 V M5 D	{ -3 }	(700-3)	[0000]	B	0	-21
1900	Itvi	A	0208	Eddents	X8A9000-8	 	Di Fl 		002	Wild	M5 V M5 D	{ -3 }	(700-3)	[0000]	B	0	-21

1105	Itvi	A	0209	Ieila	B779569-A	 	Ni 	U	503	Zh	F9 V	{ 0 }	(B46-1)	[]	B	0	0
1157	Itvi	A	0209	Ieila	E779000-A	 	Di 		003	Wild	F9 V	{ -1 }	(B00+3)	[0000]	B	0	33
1508	Itvi	A	0209	Ieila	E779000-A	 	Di 		003	Wild	F9 V	{ -1 }	(B00+2)	[0000]	B	0	22
1201	Itvi	A	0209	Ieila	X779000-A	 	Di 		003	Wild	F9 V	{ -1 }	(B00+1)	[0000]	B	0	11
1900	Itvi	A	0209	Ieila	X779000-A	 	Di 		003	Wild	F9 V	{ -1 }	(B00-1)	[0000]	B	0	-11

1105	Itvi	E	0213	Prablvrdl	A30079D-E	 	Na Pi Va 		603	Zh	K1 V	{ 0 }	(96C-3)	[]	BD	0	0
1157	Itvi	E	0213	Prablvrdl	A300753-D	 	Na Pi Va 		303	Wild	K1 V	{ 2 }	(96A+1)	[895B]	BD	0	540
1508	Itvi	E	0213	Prablvrdl	A300777-D	 	Na Pi Va 		203	Wild	K1 V	{ 2 }	(96B+1)	[796A]	BD	0	594
1201	Itvi	E	0213	Prablvrdl	X300000-D	 	Di Na Pi Va 		003	Wild	K1 V	{ -1 }	(900-1)	[0000]	BD	0	-9
1900	Itvi	E	0213	Prablvrdl	X300000-D	 	Di Va 		003	Wild	K1 V	{ -1 }	(900+3)	[0000]	B	0	27

1105	Itvi	E	0215	Zhdeflmitsop	C635000-0	 	Ba 		023	Zh	M6 V M4 D	{ 0 }	(B00-1)	[]	B	0	0
1157	Itvi	E	0215	Zhdeflmitsop	D635000-0	 	Ba 		023	Wild	M6 V M4 D	{ -3 }	(B00+1)	[0000]	B	0	11
1508	Itvi	E	0215	Zhdeflmitsop	D635000-0	 	Ba 		023	Wild	M6 V M4 D	{ -3 }	(B00+3)	[0000]	B	0	33
1201	Itvi	E	0215	Zhdeflmitsop	X635000-0	 	Ba 		023	Wild	M6 V M4 D	{ -3 }	(B00-1)	[0000]	B	0	-11
1900	Itvi	E	0215	Zhdeflmitsop	X635000-0	 	Ba 		023	Wild	M6 V M4 D	{ -3 }	(B00+1)	[0000]	B	0	11

1105	Itvi	E	0218	Efrdiek	C883677-3	 	Ni Ri 		915	Zh	K9 V M0 D	{ 0 }	(854+2)	[]	BC	0	0
1201	Itvi	E	0218	Efrdiek	X883754-1	 	Ri 	B	115	Zh	K9 V M0 D	{ -1 }	(868-2)	[8671]	BC	0	-768
1157	Itvi	E	0218	Efrdiek	X883699-0	 	Ni Ri 		515	Wild	K9 V M0 D	{ -2 }	(852+4)	[B434]	BC	0	320
1508	Itvi	E	0218	Efrdiek	X883696-0	 	Ni Ri 		415	Wild	K9 V M0 D	{ -2 }	(852-5)	[7421]	BC	0	-400
1900	Itvi	E	0218	Efrdiek	D883686-1	 	Ni Ri 		715	Wild	K9 V M0 D	{ -2 }	(852+3)	[B431]	BC	0	240

1105	Itvi	I	0222	Zhdashensh	B110644-C	 	Na Ni 		113	Zh	M5 V	{ 0 }	(C54+3)	[]	B	0	0
1201	Itvi	I	0222	Zhdashensh	X110000-C	 	Di Na 		013	Zh	M5 V	{ -1 }	(C00+1)	[0000]	B	0	12
1157	Itvi	I	0222	Zhdashensh	X110000-C	 	Di Na 		013	Wild	M5 V	{ -1 }	(C00-4)	[0000]	B	0	-48
1508	Itvi	I	0222	Zhdashensh	X110000-C	 	Di 		013	Wild	M5 V	{ -1 }	(C00-2)	[0000]	B	0	-24
1900	Itvi	I	0222	Zhdashensh	X110000-C	 	Di 		013	Wild	M5 V	{ -1 }	(C00+2)	[0000]	B	0	24

1105	Itvi	I	0225	Eplyilchtar	A642420-D	 	He Ni Po 		821	Zh	F6 V M4 D	{ 0 }	(A31-2)	[]	B	0	0
1201	Itvi	I	0225	Eplyilchtar	X642486-1	 	He Ni Po 	B	421	Zh	F6 V M4 D	{ -3 }	(732-2)	[1161]	B	0	-84
1157	Itvi	I	0225	Eplyilchtar	X642000-1	 	Di He Po 		021	Wild	F6 V M4 D	{ -3 }	(700+3)	[0000]	B	0	21
1508	Itvi	I	0225	Eplyilchtar	X642000-1	 	Di He Po 		021	Wild	F6 V M4 D	{ -3 }	(700-4)	[0000]	B	0	-28
1900	Itvi	I	0225	Eplyilchtar	X642000-1	 	Di He Po 		021	Wild	F6 V M4 D	{ -3 }	(700-2)	[0000]	B	0	-14

1105	Itvi	I	0227	Alebiatl	C6529A8-A	 	Hi Po 		224	Zh	G9 V M0 D	{ 0 }	(F88-5)	[]	BE	0	0
1201	Itvi	I	0227	Alebiatl	X652346-5	 	Lo Po 		724	Zh	G9 V M0 D	{ -3 }	(920+5)	[3163]	B	0	90
1157	Itvi	I	0227	Alebiatl	X652000-5	 	Di Po 		024	Wild	G9 V M0 D	{ -3 }	(900+2)	[0000]	B	0	18
1508	Itvi	I	0227	Alebiatl	X652000-5	 	Di Po 		024	Wild	G9 V M0 D	{ -3 }	(900-1)	[0000]	B	0	-9
1900	Itvi	I	0227	Alebiatl	X652000-5	 	Di Po 		024	Wild	G9 V M0 D	{ -3 }	(900-1)	[0000]	B	0	-9

1105	Itvi	I	0229	Shtienzir	D533000-0	 	Ba Po 		002	Zh	M1 V M2 D	{ 0 }	(700-1)	[]	B	0	0
1201	Itvi	I	0229	Shtienzir	X533000-0	 	Ba Po 		002	Zh	M1 V M2 D	{ -3 }	(700+2)	[0000]	B	0	14
1157	Itvi	I	0229	Shtienzir	X533000-0	 	Ba Po 		002	Wild	M1 V M2 D	{ -3 }	(700-1)	[0000]	B	0	-7
1508	Itvi	I	0229	Shtienzir	X533000-0	 	Ba Po 		002	Wild	M1 V M2 D	{ -3 }	(700-1)	[0000]	B	0	-7
1900	Itvi	I	0229	Shtienzir	X533000-0	 	Ba Po 		002	Wild	M1 V M2 D	{ -3 }	(700+5)	[0000]	B	0	35

1105	Itvi	I	0230	Ebriklribr	C899987-A	 	Hi In 		814	Zh	K3 V M6 D	{ 0 }	(B89+1)	[]	BE	0	0
1201	Itvi	I	0230	Ebriklribr	X899966-5	 	Hi In 	B	814	Zh	K3 V M6 D	{ 0 }	(68C-1)	[B959]	BE	0	-576
1157	Itvi	I	0230	Ebriklribr	X8999CG-2	 	Hi In 		414	Wild	K3 V M6 D	{ 0 }	(684+3)	[8931]	BE	0	576
1508	Itvi	I	0230	Ebriklribr	X899978-3	 	Hi In 		414	Wild	K3 V M6 D	{ 0 }	(68B+2)	[A932]	BE	0	1056
1900	Itvi	I	0230	Ebriklribr	C899332-9	 	Lo 		214	Wild	K3 V M6 D	{ -1 }	(B20-1)	[12AD]	B	0	-22

1105	Itvi	M	0233	Aplpia	D647774-6	 	Ag Pi 		200	Zh	F0 V M5 D	{ 0 }	(A68+2)	[]	BCD	0	0
1201	Itvi	M	0233	Aplpia	X6477C9-5	 	Ag Pi 	B	300	Zh	F0 V M5 D	{ -1 }	(A63+3)	[A635]	BCD	0	540
1157	Itvi	M	0233	Aplpia	X647773-0	 	Ag Pi 		100	Wild	F0 V M5 D	{ -1 }	(A65-2)	[8681]	BCD	0	-600
1508	Itvi	M	0233	Aplpia	X6477BB-1	 	Ag Pi 		200	Wild	F0 V M5 D	{ -1 }	(A68+1)	[7621]	BCD	0	480
1900	Itvi	M	0233	Aplpia	B647300-C	 	Lo 		400	Wild	F0 V M5 D	{ 1 }	(A21-4)	[149B]	B	0	-80

1105	Itvi	M	0237	Jieqladzhdor	C300434-9	 	Ni Va 		606	Zh	M1 V M7 D	{ 0 }	(C32+1)	[]	B	0	0
1201	Itvi	M	0237	Jieqladzhdor	X300000-9	 	Di Va 		006	Zh	M1 V M7 D	{ -2 }	(C00+4)	[0000]	B	0	48
1157	Itvi	M	0237	Jieqladzhdor	X300000-9	 	Di Va 		006	Wild	M1 V M7 D	{ -2 }	(C00-3)	[0000]	B	0	-36
1508	Itvi	M	0237	Jieqladzhdor	X300000-9	 	Di Va 		006	Wild	M1 V M7 D	{ -2 }	(C00+1)	[0000]	B	0	12
1900	Itvi	M	0237	Jieqladzhdor	X300000-9	 	Di Va 		006	Wild	M1 V M7 D	{ -2 }	(C00+1)	[0000]	B	0	12

1105	Itvi	M	0238	Bieprvrapr	A212551-E	 	Ic Ni 		413	Zh	F9 V	{ 0 }	(E43+4)	[]	B	0	0
1201	Itvi	M	0238	Bieprvrapr	X212000-E	 	Di Ic 		013	Zh	F9 V	{ -1 }	(E00-5)	[0000]	B	0	-70
1157	Itvi	M	0238	Bieprvrapr	X212000-E	 	Di Ic 		013	Wild	F9 V	{ -1 }	(E00-2)	[0000]	B	0	-28
1508	Itvi	M	0238	Bieprvrapr	X212000-E	 	Di Ic 		013	Wild	F9 V	{ -1 }	(E00-4)	[0000]	B	0	-56
1900	Itvi	M	0238	Bieprvrapr	X212000-E	 	Di Ic 		013	Wild	F9 V	{ -1 }	(E00+1)	[0000]	B	0	14

1105	Itvi	M	0239	Plevlchiebr	C728400-9	 	Ni 		502	Zh	M8 V M7 D	{ 0 }	(B34-2)	[]	B	0	0
1201	Itvi	M	0239	Plevlchiebr	X728000-9	 	Di 		002	Zh	M8 V M7 D	{ -2 }	(B00-3)	[0000]	B	0	-33
1157	Itvi	M	0239	Plevlchiebr	X728000-9	 	Di 		002	Wild	M8 V M7 D	{ -2 }	(B00+1)	[0000]	B	0	11
1508	Itvi	M	0239	Plevlchiebr	X728000-9	 	Di 		002	Wild	M8 V M7 D	{ -2 }	(B00+1)	[0000]	B	0	11
1900	Itvi	M	0239	Plevlchiebr	X728000-9	 	Di 		002	Wild	M8 V M7 D	{ -2 }	(B00+3)	[0000]	B	0	33

1105	Itvi	A	0302	Chatljafo	C5528A8-6	 	Ph Po 		500	Zh	F4 V	{ 0 }	(477-2)	[]	Be	0	0
1157	Itvi	A	0302	Chatljafo	C552888-4	 	Ph Po 		200	Wild	F4 V	{ -1 }	(474+1)	[9753]	Be	0	112
1508	Itvi	A	0302	Chatljafo	C552896-5	 	Ph Po 		100	Wild	F4 V	{ -1 }	(47A-1)	[9744]	Be	0	-280
1201	Itvi	A	0302	Chatljafo	X552200-1	 	Lo Po 		600	Wild	F4 V	{ -3 }	(410-1)	[2111]	B	0	-4
1900	Itvi	A	0302	Chatljafo	X552203-2	 	Lo Po 		700	Wild	F4 V	{ -3 }	(410+2)	[1173]	B	0	8

1105	Itvi	A	0303	Sa'ia	C323000-0	 	Ba Po 		000	Zh	K6 V	{ 0 }	(800-2)	[]	B	0	0
1157	Itvi	A	0303	Sa'ia	X323000-0	 	Ba Po 		000	Wild	K6 V	{ -3 }	(800+1)	[0000]	B	0	8
1508	Itvi	A	0303	Sa'ia	X323000-0	 	Ba Po 		000	Wild	K6 V	{ -3 }	(800-2)	[0000]	B	0	-16
1201	Itvi	A	0303	Sa'ia	X323000-0	 	Ba Po 		000	Wild	K6 V	{ -3 }	(800-3)	[0000]	B	0	-24
1900	Itvi	A	0303	Sa'ia	X323000-0	 	Ba Po 		000	Wild	K6 V	{ -3 }	(800-1)	[0000]	B	0	-8

1105	Itvi	A	0304	Itljienzh	E556422-2	 	Ni Pa 		704	Zh	F5 V M0 D	{ 0 }	(734+1)	[]	Bc	0	0
1157	Itvi	A	0304	Itljienzh	E556454-1	 	Ni Pa 		304	Wild	F5 V M0 D	{ -3 }	(730+1)	[7131]	Bc	0	21
1508	Itvi	A	0304	Itljienzh	E556445-1	 	Ni Pa 		404	Wild	F5 V M0 D	{ -3 }	(730+2)	[7181]	Bc	0	42
1201	Itvi	A	0304	Itljienzh	X556426-0	 	Ni Pa 	B	304	Wild	F5 V M0 D	{ -3 }	(733+1)	[4121]	Bc	0	63
1900	Itvi	A	0304	Itljienzh	X556474-0	 	Ni Pa 	B	204	Wild	F5 V M0 D	{ -3 }	(733+2)	[5141]	Bc	0	126

1105	Itvi	A	0307	Drieche	C776000-0	 	Ba 		001	Zh	F4 V	{ 0 }	(700+3)	[]	B	0	0
1157	Itvi	A	0307	Drieche	E776000-0	 	Ba 		001	Wild	F4 V	{ -3 }	(700+1)	[0000]	B	0	7
1508	Itvi	A	0307	Drieche	E776000-0	 	Ba 		001	Wild	F4 V	{ -3 }	(700+3)	[0000]	B	0	21
1201	Itvi	A	0307	Drieche	X776000-0	 	Ba 		001	Wild	F4 V	{ -3 }	(700+1)	[0000]	B	0	7
1900	Itvi	A	0307	Drieche	X776000-0	 	Ba 		001	Wild	F4 V	{ -3 }	(700+2)	[0000]	B	0	14

1105	Itvi	A	0309	Daliantvevr	C545634-6	 	Ag Ni 		300	Zh	M6 V	{ 0 }	(756+1)	[]	BC	0	0
1157	Itvi	A	0309	Daliantvevr	X545000-6	 	Di 		000	Wild	M6 V	{ -3 }	(700+4)	[0000]	B	0	28
1508	Itvi	A	0309	Daliantvevr	X545000-6	 	Di 		000	Wild	M6 V	{ -3 }	(700+1)	[0000]	B	0	7
1201	Itvi	A	0309	Daliantvevr	X545000-6	 	Di 		000	Wild	M6 V	{ -3 }	(700+1)	[0000]	B	0	7
1900	Itvi	A	0309	Daliantvevr	B545434-9	 	Ni Pa 		500	Wild	M6 V	{ 0 }	(731+3)	[5446]	Bc	0	63

1105	Itvi	E	0312	Inedrchech	E444000-0	 	Ba 		002	Zh	F1 V M2 D	{ 0 }	(C00-1)	[]	B	0	0
