Year	Sector	SS	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
1201	Knae	E	0115	Karruez	X423000-5	 	Di Po 		015	VK	G9 V	{ -3 }	(500-4)	[0000]	B	0	-20
1447	Knae	E	0115	Karruez	X423000-5	 	Di Po 		015	Wild	G9 V	{ -3 }	(500+2)	[0000]	B	0	10
1508	Knae	E	0115	Karruez	X423000-5	 	Di Po 		015	Wild	G9 V	{ -3 }	(500+1)	[0000]	B	0	5
1900	Knae	E	0115	Karruez	B423220-A	 	Lo Po 		315	NaVa	G9 V	{ 1 }	(B11+2)	[435D]	B	0	22

1105	Knae	E	0116	Tava	E768878-3	 	Pa Ri Ph 		702	VK	F9 V M6 V	{ 0 }	(878-1)	[]	BcCe	0	0
1201	Knae	E	0116	Tava	X76889A-2	 	Pa Ri Ph 	B	802	VK	F9 V M6 V	{ -1 }	(876-1)	[7782]	BcCe	0	-336
1447	Knae	E	0116	Tava	X768899-0	 	Pa Ri Ph 		402	Wild	F9 V M6 V	{ -1 }	(875+1)	[8791]	BcCe	0	280
1508	Knae	E	0116	Tava	X768886-0	 	Pa Ri Ph 		502	Wild	F9 V M6 V	{ -1 }	(873-2)	[A741]	BcCe	0	-336
1900	Knae	E	0116	Tava	D768546-5	 	Ag Pr Ni 		802	NaVa	F9 V M6 V	{ -2 }	(842-1)	[4347]	BcC	0	-64

1105	Knae	E	0117	Vuvadhuek	AAC4544-C	 	Fl Ni 		800	VK	K4 V	{ 0 }	(442-2)	[]	B	0	0
1201	Knae	E	0117	Vuvadhuek	XAC4000-C	 	Di Fl 		000	VK	K4 V	{ -1 }	(400-2)	[0000]	B	0	-8
1447	Knae	E	0117	Vuvadhuek	XAC4000-C	 	Di Fl 		000	Wild	K4 V	{ -1 }	(400+1)	[0000]	B	0	4
1508	Knae	E	0117	Vuvadhuek	XAC4000-C	 	Di Fl 		000	Wild	K4 V	{ -1 }	(400-4)	[0000]	B	0	-16
1900	Knae	E	0117	Vuvadhuek	DAC4488-7	 	Fl Ni 		700	NaVa	K4 V	{ -3 }	(433+2)	[7127]	B	0	72

1105	Knae	I	0121	Voeorsaerr	B876404-9	 	Ni Pa 		202	VK	F2 V	{ 0 }	(934+1)	[]	Bc	0	0
1201	Knae	I	0121	Voeorsaerr	D876410-6	 	Ni Pa 		202	VK	F2 V	{ -3 }	(733+2)	[31A6]	Bc	0	126
1447	Knae	I	0121	Voeorsaerr	D876000-6	 	Di 		002	Wild	F2 V	{ -3 }	(700-3)	[0000]	B	0	-21
1508	Knae	I	0121	Voeorsaerr	D876000-6	 	Di 		002	Wild	F2 V	{ -3 }	(700-1)	[0000]	B	0	-7
1900	Knae	I	0121	Voeorsaerr	D876422-5	 	Ni Pa 		502	NaVa	F2 V	{ -3 }	(733+4)	[7115]	Bc	0	252

1105	Knae	I	0126	Dikhsaers	C586677-6	 	Ag Ri Ni 		927	VK	F8 V K2 V M5 V	{ 0 }	(952-2)	[]	BC	0	0
1201	Knae	I	0126	Dikhsaers	E5867AB-5	 	Ag Ri 	B	127	VK	F8 V K2 V M5 V	{ 0 }	(966+4)	[6745]	BC	0	1296
1447	Knae	I	0126	Dikhsaers	E58669A-3	 	Ag Ri Ni 		527	Wild	F8 V K2 V M5 V	{ -1 }	(955+1)	[3551]	BC	0	225
1508	Knae	I	0126	Dikhsaers	E586677-4	 	Ag Ri Ni 		627	Wild	F8 V K2 V M5 V	{ -1 }	(955-3)	[A592]	BC	0	-675
1900	Knae	I	0126	Dikhsaers	C586686-7	 	Ag Ri Ni 		527	NaVa	F8 V K2 V M5 V	{ 0 }	(955+1)	[7657]	BC	0	225

1105	Knae	I	0129	Ghezesurrgh	B231500-C	 	Ni Po 		903	Ve	M2 V M8 V	{ 0 }	(846+2)	[]	B	0	0
1201	Knae	I	0129	Ghezesurrgh	X231000-C	 	Di Po 		003	Ve	M2 V M8 V	{ -1 }	(800+3)	[0000]	B	0	24
1447	Knae	I	0129	Ghezesurrgh	X231000-C	 	Di Po 		003	Wild	M2 V M8 V	{ -1 }	(800+3)	[0000]	B	0	24
1508	Knae	I	0129	Ghezesurrgh	X231000-C	 	Di Po 		003	Wild	M2 V M8 V	{ -1 }	(800-1)	[0000]	B	0	-8
1900	Knae	I	0129	Ghezesurrgh	E231420-8	 	Ni Po 		603	NaVa	M2 V M8 V	{ -3 }	(831+1)	[5144]	B	0	24

1105	Knae	M	0133	Ongazaksa	B674323-5	 	Lo 		704	Ve	G1 V	{ 0 }	(620-3)	[]	B	0	0
1201	Knae	M	0133	Ongazaksa	D674377-4	 	Lo 	B	804	Ve	G1 V	{ -3 }	(620+1)	[1162]	B	0	12
1447	Knae	M	0133	Ongazaksa	D674000-4	 	Di 		004	Wild	G1 V	{ -3 }	(600+1)	[0000]	B	0	6
1508	Knae	M	0133	Ongazaksa	D674000-4	 	Di 		004	Wild	G1 V	{ -3 }	(600-4)	[0000]	B	0	-24
1900	Knae	M	0133	Ongazaksa	C674320-4	 	Lo 		504	NaVa	G1 V	{ -2 }	(620-3)	[2195]	B	0	-36

1105	Knae	A	0203	Sulueng	C778579-6	 	Ag Ni 		411	Va	G8 V	{ 0 }	(941-3)	[]	BC	0	0
1201	Knae	A	0203	Sulueng	X778577-2	 	Ag Ni 	B	311	Va	G8 V	{ -2 }	(940-1)	[3352]	BC	0	-36
1447	Knae	A	0203	Sulueng	X778000-2	 	Di 		011	Wild	G8 V	{ -3 }	(900-3)	[0000]	B	0	-27
1508	Knae	A	0203	Sulueng	X778000-2	 	Di 		011	Wild	G8 V	{ -3 }	(900-4)	[0000]	B	0	-36
1900	Knae	A	0203	Sulueng	A778878-A	 	Pa Pi Ph 		811	NaVa	G8 V	{ 2 }	(B76+4)	[4A2A]	BcDe	0	1848

1105	Knae	A	0210	Thogzasaegha	C343698-6	 	Ni Po 		100	Va	F7 V	{ 0 }	(652+1)	[]	B	0	0
1201	Knae	A	0210	Thogzasaegha	E343658-4	 	Ni Po 	B	200	Va	F7 V	{ -3 }	(652-1)	[A376]	B	0	-60
1447	Knae	A	0210	Thogzasaegha	E343000-4	 	Di Po 		000	Wild	F7 V	{ -3 }	(600+1)	[0000]	B	0	6
1508	Knae	A	0210	Thogzasaegha	E343000-4	 	Di Po 		000	Wild	F7 V	{ -3 }	(600+1)	[0000]	B	0	6
1900	Knae	A	0210	Thogzasaegha	B343458-B	 	Ni Po 		400	NaVa	F7 V	{ 1 }	(635-5)	[25AA]	B	0	-450

1105	Knae	E	0212	Oudae	X387622-0	 	Ag Ri Ni 		203	Va	M1 V M2 V	{ 0 }	(554+2)	[]	BC	0	0
1201	Knae	E	0212	Oudae	X387687-0	 	Ag Ri Ni 		303	Va	M1 V M2 V	{ -1 }	(552-3)	[B571]	BC	0	-150
1447	Knae	E	0212	Oudae	X387555-1	 	Ag Pr Ni 		103	Wild	M1 V M2 V	{ -2 }	(540+1)	[4381]	BcC	0	20
1508	Knae	E	0212	Oudae	X387414-1	 	Ni Pa 		903	Wild	M1 V M2 V	{ -3 }	(530-2)	[4162]	Bc	0	-30
1900	Knae	E	0212	Oudae	E387579-6	 	Ag Pr Ni 		203	NaVa	M1 V M2 V	{ -2 }	(543+1)	[7345]	BcC	0	60

1105	Knae	E	0218	Ivaegvagz	B76287A-5	 	Ph Ri 		904	VK	G1 V	{ 0 }	(778-3)	[]	BCe	0	0
1201	Knae	E	0218	Ivaegvagz	D762933-3	 	Hi Pr 	B	104	VK	G1 V	{ -1 }	(784-5)	[A822]	BcE	0	-1120
1447	Knae	E	0218	Ivaegvagz	D7628D9-3	 	Ph Ri 		504	Wild	G1 V	{ -1 }	(778+1)	[6755]	BCe	0	392
1508	Knae	E	0218	Ivaegvagz	D762875-1	 	Ph Ri 		604	Wild	G1 V	{ -1 }	(773+1)	[6791]	BCe	0	147
1900	Knae	E	0218	Ivaegvagz	D762530-3	 	Ni Pr 		504	NaVa	G1 V	{ -3 }	(740-2)	[7278]	Bc	0	-56

1105	Knae	I	0225	Gurruzaengan	C866120-2	 	Ga Lo 		613	VK	K4 V	{ 0 }	(200+3)	[]	B	0	0
1201	Knae	I	0225	Gurruzaengan	E866331-1	 	Ga Lo 	B	713	VK	K4 V	{ -3 }	(220-1)	[4141]	B	0	-4
1447	Knae	I	0225	Gurruzaengan	E866000-1	 	Di Ga 		013	Wild	K4 V	{ -3 }	(200-4)	[0000]	B	0	-8
1508	Knae	I	0225	Gurruzaengan	E866000-1	 	Di Ga 		013	Wild	K4 V	{ -3 }	(200+3)	[0000]	B	0	6
1900	Knae	I	0225	Gurruzaengan	B866401-7	 	Ga Ni Pa 		913	NaVa	K4 V	{ -1 }	(232+4)	[234C]	Bc	0	48

1105	Knae	I	0226	Asrrolang	D000554-B	 	As Va Ni 		602	VK	F2 V M1 V	{ 0 }	(E46+1)	[]	B	0	0
1201	Knae	I	0226	Asrrolang	X000000-B	 	As Va Di 		002	VK	F2 V M1 V	{ -1 }	(E00+2)	[0000]	B	0	28
1447	Knae	I	0226	Asrrolang	X000000-B	 	As Va Di 		002	Wild	F2 V M1 V	{ -1 }	(E00+1)	[0000]	B	0	14
1508	Knae	I	0226	Asrrolang	X000000-B	 	As Va Di 		002	Wild	F2 V M1 V	{ -1 }	(E00+3)	[0000]	B	0	42
1900	Knae	I	0226	Asrrolang	B000356-F	 	As Va Lo 		102	NaVa	F2 V M1 V	{ 1 }	(E21-3)	[448E]	B	0	-84

1105	Knae	I	0229	Zoevanaegats	B6A3523-7	 	Fl Ni 		406	Ve	F2 V M7 V M8 V	{ 0 }	(541-1)	[]	B	0	0
1201	Knae	I	0229	Zoevanaegats	X6A3000-7	 	Di Fl 		006	Ve	F2 V M7 V M8 V	{ -3 }	(500-3)	[0000]	B	0	-15
1447	Knae	I	0229	Zoevanaegats	X6A3000-7	 	Di Fl 		006	Wild	F2 V M7 V M8 V	{ -3 }	(500+4)	[0000]	B	0	20
1508	Knae	I	0229	Zoevanaegats	X6A3000-7	 	Di Fl 		006	Wild	F2 V M7 V M8 V	{ -3 }	(500-3)	[0000]	B	0	-15
1900	Knae	I	0229	Zoevanaegats	B6A3586-8	 	Fl Ni Px 		206	NaVa	F2 V M7 V M8 V	{ -1 }	(B40-1)	[546A]	B	0	-44

1105	Knae	M	0232	Knuekhoe	C63738C-6	 	Lo 		602	Ve	F2 III K3 V	{ 0 }	(320+1)	[]	B	0	0
1201	Knae	M	0232	Knuekhoe	X637000-6	 	Di 		002	Ve	F2 III K3 V	{ -3 }	(300-3)	[0000]	B	0	-9
1447	Knae	M	0232	Knuekhoe	X637000-6	 	Di 		002	Wild	F2 III K3 V	{ -3 }	(300-4)	[0000]	B	0	-12
1508	Knae	M	0232	Knuekhoe	X637000-6	 	Di 		002	Wild	F2 III K3 V	{ -3 }	(300+1)	[0000]	B	0	3
1900	Knae	M	0232	Knuekhoe	C637777-6	 			402	NaVa	F2 III K3 V	{ -1 }	(364-5)	[7667]	B	0	-360

1105	Knae	M	0235	Dzueroune	C530352-9	 	De Lo Po 		400	Ve	K0 V	{ 0 }	(420-1)	[]	B	0	0
1201	Knae	M	0235	Dzueroune	X530000-9	 	De Di Po 		000	Ve	K0 V	{ -2 }	(400+1)	[0000]	B	0	4
1447	Knae	M	0235	Dzueroune	X530000-9	 	De Di Po 		000	Wild	K0 V	{ -2 }	(400+3)	[0000]	B	0	12
1508	Knae	M	0235	Dzueroune	X530000-9	 	De Di Po 		000	Wild	K0 V	{ -2 }	(400+3)	[0000]	B	0	12
1900	Knae	M	0235	Dzueroune	C530510-9	 	De Ni Po 		500	NaVa	K0 V	{ -1 }	(441+3)	[346D]	B	0	48

1105	Knae	M	0236	Dzaeva	A220511-F	 	De Ni Po 		104	Ve	M0 V M4 V	{ 0 }	(A44+1)	[]	B	0	0
1201	Knae	M	0236	Dzaeva	X220000-F	 	De Di Po 		004	Ve	M0 V M4 V	{ -1 }	(A00+1)	[0000]	B	0	10
1447	Knae	M	0236	Dzaeva	X220000-F	 	De Di Po 		004	Wild	M0 V M4 V	{ -1 }	(A00-1)	[0000]	B	0	-10
1508	Knae	M	0236	Dzaeva	X220000-F	 	De Di Po 		004	Wild	M0 V M4 V	{ -1 }	(A00+4)	[0000]	B	0	40
1900	Knae	M	0236	Dzaeva	A220445-F	 	De Ni Po 		604	NaVa	M0 V M4 V	{ 1 }	(A34-1)	[354C]	B	0	-120

1105	Knae	M	0239	Ekador	B687777-6	 	Ag Ri Ga 		403	Ve	F0 V	{ 0 }	(B64+2)	[]	BC	0	0
1201	Knae	M	0239	Ekador	D68778A-3	 	Ag Ri Ga 	B	503	Ve	F0 V	{ 0 }	(B6B-4)	[B774]	BC	0	-2904
1447	Knae	M	0239	Ekador	D687788-1	 	Ag Ri Ga 		203	Wild	F0 V	{ 0 }	(B68-3)	[8751]	BC	0	-1584
1508	Knae	M	0239	Ekador	D687757-3	 	Ag Ri Ga 		303	Wild	F0 V	{ 0 }	(B64-1)	[B724]	BC	0	-264
1900	Knae	M	0239	Ekador	B68769C-7	 	Ag Ri Ga Ni 		503	NaVa	F0 V	{ 1 }	(B55-5)	[37AA]	BC	0	-1375

1105	Knae	M	0240	Llunankerz	B261487-A	 	Ni 		102	Ve	F5 V	{ 0 }	(932+1)	[]	B	0	0
1201	Knae	M	0240	Llunankerz	X261240-4	 	Lo 		502	Ve	F5 V	{ -3 }	(710+1)	[1162]	B	0	7
1447	Knae	M	0240	Llunankerz	X261000-4	 	Di 		002	Wild	F5 V	{ -3 }	(700-2)	[0000]	B	0	-14
1508	Knae	M	0240	Llunankerz	X261000-4	 	Di 		002	Wild	F5 V	{ -3 }	(700+1)	[0000]	B	0	7
1900	Knae	M	0240	Llunankerz	D261000-4	 	Di 		002	NaVa	F5 V	{ -3 }	(700+3)	[0000]	B	0	21

1105	Knae	A	0301	Ksouegzoe	C747685-2	 	Ag Ni 		514	Va	F0 V M8 V	{ 0 }	(856+1)	[]	BC	0	0
1201	Knae	A	0301	Ksouegzoe	E747613-2	 	Ag Ni 	B	614	Va	F0 V M8 V	{ -2 }	(854+1)	[8491]	BC	0	160
1447	Knae	A	0301	Ksouegzoe	E747000-2	 	Di 		014	Wild	F0 V M8 V	{ -3 }	(800-1)	[0000]	B	0	-8
1508	Knae	A	0301	Ksouegzoe	E747000-2	 	Di 		014	Wild	F0 V M8 V	{ -3 }	(800+3)	[0000]	B	0	24
1900	Knae	A	0301	Ksouegzoe	B747774-5	 	Ag Pi 		614	NaVa	F0 V M8 V	{ 1 }	(86C-4)	[4825]	BCD	0	-2304

1105	Knae	A	0307	Arrghiks	E516313-1	 	Ic Lo 		210	Va	M5 V M5 V	{ 0 }	(820+1)	[]	B	0	0
1201	Knae	A	0307	Arrghiks	X516000-1	 	Di Ic 		010	Va	M5 V M5 V	{ -3 }	(800+1)	[0000]	B	0	8
1447	Knae	A	0307	Arrghiks	X516000-1	 	Di Ic 		010	Wild	M5 V M5 V	{ -3 }	(800-3)	[0000]	B	0	-24
1508	Knae	A	0307	Arrghiks	X516000-1	 	Di Ic 		010	Wild	M5 V M5 V	{ -3 }	(800+2)	[0000]	B	0	16
1900	Knae	A	0307	Arrghiks	C516579-5	 	Ic Ni 		910	NaVa	M5 V M5 V	{ -2 }	(840-3)	[4397]	B	0	-96

1105	Knae	E	0311	Dzoghaen	B334583-A	 	Ni 		311	Va	A9 IV K9 V	{ 0 }	(643-1)	[]	B	0	0
1201	Knae	E	0311	Dzoghaen	X334000-A	 	Di 		011	Va	A9 IV K9 V	{ -1 }	(600+1)	[0000]	B	0	6
1447	Knae	E	0311	Dzoghaen	X334000-A	 	Di 		011	Wild	A9 IV K9 V	{ -1 }	(600-1)	[0000]	B	0	-6
1508	Knae	E	0311	Dzoghaen	X334000-A	 	Di 		011	Wild	A9 IV K9 V	{ -1 }	(600-3)	[0000]	B	0	-18
1900	Knae	E	0311	Dzoghaen	A3346AA-C	 	Ni 		411	NaVa	A9 IV K9 V	{ 1 }	(653-2)	[378F]	B	0	-180

1105	Knae	E	0312	Zoaaeng	C898620-6	 	Ag Ni 		900	Va	F5 V	{ 0 }	(C52+1)	[]	BC	0	0
1201	Knae	E	0312	Zoaaeng	E898731-6	 	Ag 	B	100	Va	F5 V	{ -1 }	(C69+4)	[B69A]	BC	0	2592
1447	Knae	E	0312	Zoaaeng	E89868B-3	 	Ag Ni 		500	Wild	F5 V	{ -2 }	(C52-5)	[7448]	BC	0	-600
1508	Knae	E	0312	Zoaaeng	E89869C-4	 	Ag Ni 		400	Wild	F5 V	{ -2 }	(C51+1)	[2424]	BC	0	60
1900	Knae	E	0312	Zoaaeng	D898458-7	 	Ni Pa 		400	NaVa	F5 V	{ -3 }	(C30+1)	[2186]	Bc	0	36

1105	Knae	E	0318	Ksoosuegh	C67557B-2	 	Ag Ni 		500	VK	F2 V	{ 0 }	(B43-2)	[]	BC	0	0
1201	Knae	E	0318	Ksoosuegh	E675503-1	 	Ag Ni 	B	300	VK	F2 V	{ -2 }	(B40-1)	[8332]	BC	0	-44
1447	Knae	E	0318	Ksoosuegh	E675000-1	 	Di 		000	Wild	F2 V	{ -3 }	(B00-2)	[0000]	B	0	-22
1508	Knae	E	0318	Ksoosuegh	E675000-1	 	Di 		000	Wild	F2 V	{ -3 }	(B00+1)	[0000]	B	0	11
1900	Knae	E	0318	Ksoosuegh	E67587B-1	 	Pa Pi Ph 		500	NaVa	F2 V	{ -2 }	(B72+1)	[B641]	BcDe	0	154

1105	Knae	E	0319	Tsekuegang	D550574-3	 	De Ni Po 		515	VK	K0 V M2 V	{ 0 }	(645+1)	[]	B	0	0
1201	Knae	E	0319	Tsekuegang	X55059C-1	 	De Ni Po 	B	315	VK	K0 V M2 V	{ -3 }	(643-4)	[5271]	B	0	-288
1447	Knae	E	0319	Tsekuegang	X550410-0	 	De Ni Po 		115	Wild	K0 V M2 V	{ -3 }	(633+2)	[2111]	B	0	108
1508	Knae	E	0319	Tsekuegang	X550378-0	 	De Lo Po 		915	Wild	K0 V M2 V	{ -3 }	(620-1)	[3161]	B	0	-12
1900	Knae	E	0319	Tsekuegang	A550674-9	 	De Ni Po 		615	NaVa	K0 V M2 V	{ 0 }	(C56+3)	[7699]	B	0	1080

1105	Knae	I	0324	Vounon	B510551-8	 	Ni 		902	VK	M3 V	{ 0 }	(A44+5)	[]	B	0	0
1201	Knae	I	0324	Vounon	X510000-8	 	Di 		002	VK	M3 V	{ -3 }	(A00+2)	[0000]	B	0	20
1447	Knae	I	0324	Vounon	X510000-8	 	Di 		002	Wild	M3 V	{ -3 }	(A00-2)	[0000]	B	0	-20
1508	Knae	I	0324	Vounon	X510000-8	 	Di 		002	Wild	M3 V	{ -3 }	(A00-3)	[0000]	B	0	-30
1900	Knae	I	0324	Vounon	A510330-A	 	Lo 		902	NaVa	M3 V	{ 1 }	(A21+1)	[248A]	B	0	20

1105	Knae	I	0325	Khaezaikue	C224447-A	 	Ni Px 		806	VK	M6 V M8 V	{ 0 }	(C36-2)	[]	B	0	0
1201	Knae	I	0325	Khaezaikue	X224000-A	 	Di Px 		006	VK	M6 V M8 V	{ -1 }	(C00-3)	[0000]	B	0	-36
1447	Knae	I	0325	Khaezaikue	X224000-A	 	Di Px 		006	Wild	M6 V M8 V	{ -1 }	(C00+1)	[0000]	B	0	12
1508	Knae	I	0325	Khaezaikue	X224000-A	 	Di 		006	Wild	M6 V M8 V	{ -1 }	(C00+1)	[0000]	B	0	12
1900	Knae	I	0325	Khaezaikue	B224776-C	 	Pi 		606	NaVa	M6 V M8 V	{ 2 }	(C6B+2)	[B95C]	BD	0	1584

1105	Knae	M	0332	Kuevioenueng	C345457-6	 	Ni Pa 		124	Ve	F0 V M2 V	{ 0 }	(835+1)	[]	Bc	0	0
1201	Knae	M	0332	Kuevioenueng	E345273-3	 	Lo 		424	Ve	F0 V M2 V	{ -3 }	(810-2)	[1135]	B	0	-16
1447	Knae	M	0332	Kuevioenueng	E345000-3	 	Di 		024	Wild	F0 V M2 V	{ -3 }	(800+3)	[0000]	B	0	24
1508	Knae	M	0332	Kuevioenueng	E345000-3	 	Di 		024	Wild	F0 V M2 V	{ -3 }	(800-3)	[0000]	B	0	-24
1900	Knae	M	0332	Kuevioenueng	C345894-5	 	Pa Pi Ph 		324	NaVa	F0 V M2 V	{ -1 }	(878+1)	[6756]	BcDe	0	448

1105	Knae	M	0333	Thengoukhugh	D538A78-9	 	Hi 		800	Ve	F4 V M1 V	{ 0 }	(B96+2)	[]	BE	0	0
1201	Knae	M	0333	Thengoukhugh	X538000-9	 	Di 		000	Ve	F4 V M1 V	{ -2 }	(B00-2)	[0000]	B	0	-22
1447	Knae	M	0333	Thengoukhugh	X538000-9	 	Di 		000	Wild	F4 V M1 V	{ -2 }	(B00+1)	[0000]	B	0	11
1508	Knae	M	0333	Thengoukhugh	X538000-9	 	Di 		000	Wild	F4 V M1 V	{ -2 }	(B00+2)	[0000]	B	0	22
1900	Knae	M	0333	Thengoukhugh	B538311-B	 	Lo 		200	NaVa	F4 V M1 V	{ 1 }	(B21+3)	[342G]	B	0	66

1105	Knae	M	0336	Khuengzanigz	B844246-9	 	Lo 		800	Ve	F3 V	{ 0 }	(610-1)	[]	B	0	0
1201	Knae	M	0336	Khuengzanigz	D844201-3	 	Lo 		300	Ve	F3 V	{ -3 }	(610+2)	[5132]	B	0	12
1447	Knae	M	0336	Khuengzanigz	D844000-3	 	Di 		000	Wild	F3 V	{ -3 }	(600-2)	[0000]	B	0	-12
1508	Knae	M	0336	Khuengzanigz	D844000-3	 	Di 		000	Wild	F3 V	{ -3 }	(600-3)	[0000]	B	0	-18
1900	Knae	M	0336	Khuengzanigz	B84488B-9	 	Pa Pi Ph 		600	NaVa	F3 V	{ 1 }	(673-2)	[797A]	BcDe	0	-252

1105	Knae	M	0339	Dosaedzung	E66499D-5	 	Hi Pr 		425	Ve	K1 V M1 V	{ 0 }	(985-1)	[]	BcE	0	0
1201	Knae	M	0339	Dosaedzung	X664975-5	 	Hi Pr 	B	525	Ve	K1 V M1 V	{ -1 }	(985+1)	[A822]	BcE	0	360
1447	Knae	M	0339	Dosaedzung	X664976-0	 	Hi Pr 		225	Wild	K1 V M1 V	{ -1 }	(982+2)	[8864]	BcE	0	288
1508	Knae	M	0339	Dosaedzung	X664958-2	 	Hi Pr 		325	Wild	K1 V M1 V	{ -1 }	(987+1)	[B852]	BcE	0	504
1900	Knae	M	0339	Dosaedzung	B6649ED-A	 	Hi Pr 		225	NaVa	K1 V M1 V	{ 3 }	(G88+3)	[7C8F]	BcE	0	3072

1105	Knae	M	0340	Arrggan	E671742-2	 	He Pi 		305	Ve	F8 V	{ 0 }	(A66-2)	[]	BD	0	0
1201	Knae	M	0340	Arrggan	X671789-2	 	He Pi 	B	405	Ve	F8 V	{ -2 }	(A66-1)	[3551]	BD	0	-360
1447	Knae	M	0340	Arrggan	X671723-0	 	He Pi 		205	Wild	F8 V	{ -2 }	(A64-1)	[7551]	BD	0	-240
1508	Knae	M	0340	Arrggan	X671778-0	 	He Pi 		205	Wild	F8 V	{ -2 }	(A64+1)	[5511]	BD	0	240
1900	Knae	M	0340	Arrggan	E671100-5	 	He Lo 		505	NaVa	F8 V	{ -3 }	(A00-2)	[1196]	B	0	-20

1105	Knae	E	0416	Aefuez	C64A87A-8	 	Ph Pi Wa 		803	VK	F5 V	{ 0 }	(879+1)	[]	BDe	0	0
1201	Knae	E	0416	Aefuez	E64A100-7	 	Lo Wa 		203	VK	F5 V	{ -3 }	(500-1)	[117C]	B	0	-5
1447	Knae	E	0416	Aefuez	E64A000-7	 	Di Wa 		003	Wild	F5 V	{ -3 }	(500-4)	[0000]	B	0	-20
